,Unnamed: 0,Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,enroll_year,enroll_month,enroll_month_year,enroll_day,cancel_year,cancel_month,cancel_month_year,cancel_day,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled
4319,4319,778317,Olevia,Kadri,Olevia Kadri,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,43775.0,Married,Nova,2803.8,Standard,2019,12,2019-12,23,2021.0,8.0,2021-08,12.0,738,140.0,598.0,True
4320,4320,176848,Katia,Frank,Katia Frank,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Suburban,26004.0,Married,Nova,2805.1,Standard,2021,8,2021-08,29,,,NaT,,123,,123.0,False
4321,4321,626070,James,Rohl,James Rohl,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Rural,26004.0,Married,Nova,2805.1,Standard,2021,12,2021-12,20,,,NaT,,10,,10.0,False
4322,4322,323735,Katy,Manista,Katy Manista,New Brunswick,Moncton,46.087818,-64.778229,female,Bachelor,Rural,98859.0,Divorced,Nova,2805.18,Standard,2015,10,2015-10,7,,,NaT,,2276,,2276.0,False
4323,4323,958743,Waldo,Pritts,Waldo Pritts,Quebec,Tremblant,46.118462,-74.596184,female,Bachelor,Suburban,98859.0,Divorced,Nova,2805.18,Standard,2021,8,2021-08,3,,,NaT,,149,,149.0,False
4324,4324,137209,Brinda,Keet,Brinda Keet,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,50180.0,Single,Nova,2805.29,Standard,2021,8,2021-08,24,,,NaT,,128,,128.0,False
4325,4325,390209,Devon,Callaro,Devon Callaro,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,50180.0,Single,Nova,2805.29,2021 Promotion,2016,6,2016-06,23,,,NaT,,2016,,2016.0,False
4326,4326,286975,Felisa,Knezevic,Felisa Knezevic,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,37009.0,Single,Nova,2806.7,Standard,2016,12,2016-12,20,,,NaT,,1836,,1836.0,False
4327,4327,919832,Chong,Tonkin,Chong Tonkin,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,80915.0,Married,Nova,2807.05,2021 Promotion,2021,2,2021-02,8,,,NaT,,325,,325.0,False
4328,4328,387553,Susana,Kyser,Susana Kyser,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Suburban,55005.0,Divorced,Nova,2808.08,Standard,2021,1,2021-01,14,,,NaT,,350,,350.0,False
4329,4329,867801,Rory,Ahmad,Rory Ahmad,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,83497.0,Married,Nova,2808.61,Standard,2019,3,2019-03,30,,,NaT,,1006,,1006.0,False
4330,4330,609650,Chantelle,Zahler,Chantelle Zahler,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,74713.0,Married,Nova,2809.77,Standard,2020,11,2020-11,15,,,NaT,,410,,410.0,False
4331,4331,298535,Rubin,Viguerie,Rubin Viguerie,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,26790.0,Married,Nova,2810.46,Standard,2020,3,2020-03,5,,,NaT,,665,,665.0,False
4332,4332,424139,Kim,Eckhoff,Kim Eckhoff,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,26790.0,Married,Nova,2810.46,Standard,2020,5,2020-05,31,,,NaT,,578,,578.0,False
4333,4333,459163,Marya,Szaflarski,Marya Szaflarski,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,26790.0,Married,Nova,2810.46,Standard,2020,8,2020-08,8,,,NaT,,509,,509.0,False
4334,4334,593116,Emory,Pastel,Emory Pastel,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,26790.0,Married,Nova,2810.46,Standard,2017,12,2017-12,1,,,NaT,,1490,,1490.0,False
4335,4335,668970,Daisey,Varghese,Daisey Varghese,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Suburban,26790.0,Married,Nova,2810.46,2021 Promotion,2021,4,2021-04,5,,,NaT,,269,,269.0,False
4336,4336,707974,Man,Ebadi,Man Ebadi,British Columbia,Victoria,48.428421,-123.36565,female,Bachelor,Suburban,26790.0,Married,Nova,2810.46,Standard,2020,11,2020-11,4,,,NaT,,421,,421.0,False
4337,4337,831987,Paulina,Marville,Paulina Marville,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Urban,26790.0,Married,Nova,2810.46,Standard,2021,12,2021-12,27,,,NaT,,3,,3.0,False
4338,4338,372522,Nida,Bounthapanya,Nida Bounthapanya,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,73858.0,Married,Nova,2810.67,Standard,2019,4,2019-04,16,2021.0,5.0,2021-05,26.0,989,218.0,771.0,True
4339,4339,675506,Tamara,Wiesehan,Tamara Wiesehan,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,73858.0,Married,Nova,2810.67,2021 Promotion,2021,4,2021-04,10,,,NaT,,264,,264.0,False
4340,4340,816705,Andera,Litton,Andera Litton,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Suburban,20371.0,Married,Nova,2810.96,Standard,2019,10,2019-10,8,,,NaT,,814,,814.0,False
4341,4341,527067,Roland,Wisener,Roland Wisener,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,62537.0,Divorced,Nova,2811.96,Standard,2019,4,2019-04,4,,,NaT,,1001,,1001.0,False
4342,4342,802200,Dorothea,Yerka,Dorothea Yerka,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,62537.0,Divorced,Nova,2811.96,Standard,2017,8,2017-08,23,,,NaT,,1590,,1590.0,False
4343,4343,565074,Justa,Verastequi,Justa Verastequi,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Rural,72333.0,Married,Nova,2813.31,Standard,2017,2,2017-02,19,2019.0,6.0,2019-06,20.0,1775,924.0,851.0,True
4344,4344,853421,Marlin,Fonohema,Marlin Fonohema,British Columbia,West Vancouver,49.328625,-123.16019,male,Bachelor,Suburban,72333.0,Married,Nova,2813.31,Standard,2020,4,2020-04,9,,,NaT,,630,,630.0,False
4345,4345,651210,Florene,Covitt,Florene Covitt,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Urban,50397.0,Married,Nova,2813.51,Standard,2019,1,2019-01,9,2019.0,11.0,2019-11,18.0,1086,773.0,313.0,True
4346,4346,574005,Kaylee,Amelung,Kaylee Amelung,Alberta,Banff,51.178398,-115.5708,female,Bachelor,Suburban,43836.0,Single,Nova,2813.69,Standard,2021,7,2021-07,17,,,NaT,,166,,166.0,False
4347,4347,377173,Alba,Davich,Alba Davich,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,94304.0,Divorced,Nova,2814.21,Standard,2016,11,2016-11,21,,,NaT,,1865,,1865.0,False
4348,4348,706792,Ria,Wolfer,Ria Wolfer,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Rural,94304.0,Divorced,Nova,2814.21,Standard,2018,12,2018-12,12,,,NaT,,1114,,1114.0,False
4349,4349,346828,Ashli,Bruker,Ashli Bruker,Ontario,Kingston,44.231171,-76.485954,female,Bachelor,Suburban,30703.0,Married,Nova,2814.44,Standard,2015,5,2015-05,8,,,NaT,,2428,,2428.0,False
4350,4350,370959,Ross,Kuepfer,Ross Kuepfer,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Urban,41228.0,Single,Nova,2816.57,Standard,2021,8,2021-08,14,,,NaT,,138,,138.0,False
4351,4351,104849,Kena,Goodly,Kena Goodly,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Urban,42937.0,Married,Nova,2816.76,Standard,2017,3,2017-03,2,,,NaT,,1764,,1764.0,False
4352,4352,339220,Nestor,Degregorio,Nestor Degregorio,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,66023.0,Married,Nova,2816.76,Standard,2016,11,2016-11,9,,,NaT,,1877,,1877.0,False
4353,4353,836523,Natosha,Yunan,Natosha Yunan,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,66023.0,Married,Nova,2816.76,Standard,2018,9,2018-09,2,,,NaT,,1215,,1215.0,False
4354,4354,526579,Luis,Denning,Luis Denning,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,88816.0,Married,Nova,2818.31,Standard,2017,7,2017-07,24,,,NaT,,1620,,1620.0,False
4355,4355,331184,Dale,Muse,Dale Muse,British Columbia,Whistler,50.116322,-122.95736,male,College,Suburban,0.0,Married,Nova,2821.0,Standard,2020,9,2020-09,21,,,NaT,,465,,465.0,False
4356,4356,479950,Pearle,Nieto,Pearle Nieto,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Married,Nova,2821.0,Standard,2016,9,2016-09,2,,,NaT,,1945,,1945.0,False
4357,4357,371368,Pinkie,Worker,Pinkie Worker,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,70047.0,Married,Nova,2821.1,Standard,2020,11,2020-11,18,,,NaT,,407,,407.0,False
4358,4358,780150,Avelina,Mcsparin,Avelina Mcsparin,New Brunswick,Fredericton,45.963589,-66.643112,female,Bachelor,Rural,70047.0,Married,Nova,2821.1,Standard,2018,2,2018-02,10,,,NaT,,1419,,1419.0,False
4359,4359,849569,Clemente,Amoriello,Clemente Amoriello,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Urban,73339.0,Married,Nova,2821.35,Standard,2021,8,2021-08,31,,,NaT,,121,,121.0,False
4360,4360,684826,Candyce,Milliron,Candyce Milliron,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,38977.0,Married,Nova,2821.95,Standard,2019,10,2019-10,13,,,NaT,,809,,809.0,False
4361,4361,862932,Isabella,Vyhnal,Isabella Vyhnal,Alberta,Edmonton,53.544388,-113.49093,male,Bachelor,Urban,38977.0,Married,Nova,2821.95,Standard,2020,8,2020-08,30,,,NaT,,487,,487.0,False
4362,4362,104431,Johnnie,Mespelt,Johnnie Mespelt,Manitoba,Winnipeg,49.895138,-97.138374,female,Doctor,Suburban,25531.0,Married,Nova,2822.59,Standard,2017,11,2017-11,5,,,NaT,,1516,,1516.0,False
4363,4363,822723,Nicolle,Buland,Nicolle Buland,Quebec,Montreal,45.50169,-73.567253,male,Doctor,Urban,25531.0,Married,Nova,2822.59,Standard,2020,7,2020-07,22,2020.0,12.0,2020-12,11.0,526,384.0,142.0,True
4364,4364,243018,Olympia,Alsdon,Olympia Alsdon,New Brunswick,Fredericton,45.963589,-66.643112,male,College,Rural,0.0,Married,Nova,2822.73,Standard,2016,1,2016-01,25,,,NaT,,2166,,2166.0,False
4365,4365,718922,Kimi,Silguero,Kimi Silguero,Quebec,Montreal,45.50169,-73.567253,female,College,Suburban,0.0,Married,Nova,2822.73,Standard,2019,4,2019-04,3,2021.0,7.0,2021-07,7.0,1002,176.0,826.0,True
4366,4366,472405,Josefine,Sey,Josefine Sey,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,24350.0,Married,Nova,2823.5,Standard,2017,3,2017-03,15,,,NaT,,1751,,1751.0,False
4367,4367,240861,Summer,Figgs,Summer Figgs,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,82875.0,Married,Nova,2824.68,Standard,2018,9,2018-09,20,2019.0,5.0,2019-05,20.0,1197,955.0,242.0,True
4368,4368,305100,Homer,Ence,Homer Ence,Quebec,Hull,45.42873,-75.713364,male,Bachelor,Rural,48008.0,Married,Nova,2824.85,Standard,2017,1,2017-01,25,,,NaT,,1800,,1800.0,False
4369,4369,329446,Tennie,Lueckenotte,Tennie Lueckenotte,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,48008.0,Married,Nova,2824.85,Standard,2016,4,2016-04,4,2017.0,10.0,2017-10,14.0,2096,1538.0,558.0,True
4370,4370,648231,Bert,Doler,Bert Doler,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Urban,24224.0,Divorced,Nova,2826.8,Standard,2021,6,2021-06,14,2019.0,2.0,2019-02,14.0,199,1050.0,0.0,True
4371,4371,810028,Laine,Molina,Laine Molina,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,24224.0,Divorced,Nova,2826.8,Standard,2018,8,2018-08,18,,,NaT,,1230,,1230.0,False
4372,4372,331857,Dania,Kosik,Dania Kosik,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Urban,20368.0,Single,Nova,2827.33,Standard,2018,11,2018-11,4,,,NaT,,1152,,1152.0,False
4373,4373,456117,Ivana,Wiltshire,Ivana Wiltshire,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,20368.0,Single,Nova,2827.33,Standard,2015,7,2015-07,24,,,NaT,,2351,,2351.0,False
4374,4374,873977,Gracia,Pina,Gracia Pina,British Columbia,Vancouver,49.28273,-123.12074,female,High School or Below,Urban,13610.0,Married,Nova,2827.44,Standard,2017,4,2017-04,30,,,NaT,,1705,,1705.0,False
4375,4375,480872,Luis,Patchett,Luis Patchett,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,98680.0,Single,Nova,2828.1,2021 Promotion,2021,2,2021-02,13,,,NaT,,320,,320.0,False
4376,4376,515634,Esther,Clouthier,Esther Clouthier,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,98680.0,Single,Nova,2828.1,2021 Promotion,2021,3,2021-03,5,,,NaT,,300,,300.0,False
4377,4377,801607,Debbie,Gennock,Debbie Gennock,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,25860.0,Married,Nova,2829.31,Standard,2021,6,2021-06,24,,,NaT,,189,,189.0,False
4378,4378,249811,Beverley,Muros,Beverley Muros,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,25317.0,Married,Nova,2829.86,Standard,2020,10,2020-10,23,,,NaT,,433,,433.0,False
4379,4379,671906,Kandy,Wormington,Kandy Wormington,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,25317.0,Married,Nova,2829.86,Standard,2018,4,2018-04,2,2018.0,6.0,2018-06,30.0,1368,1279.0,89.0,True
4380,4380,530214,Keri,Pusch,Keri Pusch,Ontario,Toronto,43.653225,-79.383186,male,Master,Suburban,17752.0,Married,Nova,2831.59,Standard,2018,2,2018-02,5,2020.0,7.0,2020-07,3.0,1424,545.0,879.0,True
4381,4381,826230,Hugo,Schwoerer,Hugo Schwoerer,British Columbia,Dawson Creek,55.759628,-120.23766,female,Master,Urban,17752.0,Married,Nova,2831.59,Standard,2021,10,2021-10,4,,,NaT,,87,,87.0,False
4382,4382,480203,Mercedez,Hochstetler,Mercedez Hochstetler,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,70037.0,Married,Nova,2831.68,Standard,2015,6,2015-06,27,,,NaT,,2378,,2378.0,False
4383,4383,486890,Idell,Cordew,Idell Cordew,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,70037.0,Married,Nova,2831.68,Standard,2017,2,2017-02,9,,,NaT,,1785,,1785.0,False
4384,4384,190570,Imogene,Norrix,Imogene Norrix,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,37124.0,Married,Nova,2832.51,Standard,2020,3,2020-03,15,2020.0,11.0,2020-11,15.0,655,410.0,245.0,True
4385,4385,411523,Shantell,Regn,Shantell Regn,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,37124.0,Married,Nova,2832.51,Standard,2016,9,2016-09,20,,,NaT,,1927,,1927.0,False
4386,4386,273070,Valeria,Calles,Valeria Calles,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,45360.0,Divorced,Nova,2833.8,Standard,2018,4,2018-04,7,,,NaT,,1363,,1363.0,False
4387,4387,444748,Ashlyn,Calzadilla,Ashlyn Calzadilla,Alberta,Calgary,51.048615,-114.07085,female,Bachelor,Rural,24506.0,Divorced,Nova,2834.65,Standard,2016,1,2016-01,6,,,NaT,,2185,,2185.0,False
4388,4388,526479,Alba,Pankratz,Alba Pankratz,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,24506.0,Divorced,Nova,2834.65,Standard,2021,9,2021-09,23,,,NaT,,98,,98.0,False
4389,4389,945166,Cassaundra,Betacourt,Cassaundra Betacourt,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Urban,61029.0,Single,Nova,2836.68,Standard,2017,1,2017-01,9,,,NaT,,1816,,1816.0,False
4390,4390,396996,Cammy,Birkmaier,Cammy Birkmaier,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Suburban,41408.0,Divorced,Nova,2837.01,Standard,2016,6,2016-06,10,,,NaT,,2029,,2029.0,False
4391,4391,639466,Robena,Reller,Robena Reller,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,90893.0,Married,Nova,2837.11,Standard,2021,7,2021-07,31,,,NaT,,152,,152.0,False
4392,4392,732144,Lahoma,Cons,Lahoma Cons,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,90893.0,Married,Nova,2837.11,Standard,2020,3,2020-03,18,,,NaT,,652,,652.0,False
4393,4393,998078,Fatimah,Creighton,Fatimah Creighton,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,29242.0,Married,Nova,2837.16,Standard,2016,6,2016-06,24,,,NaT,,2015,,2015.0,False
4394,4394,100140,Nakesha,Klaass,Nakesha Klaass,British Columbia,Dawson Creek,55.759628,-120.23766,female,College,Suburban,0.0,Divorced,Nova,2838.07,Standard,2019,7,2019-07,30,,,NaT,,884,,884.0,False
4395,4395,646225,Ferne,Hubertz,Ferne Hubertz,Ontario,Toronto,43.653225,-79.383186,female,College,Suburban,0.0,Divorced,Nova,2838.07,Standard,2017,9,2017-09,29,,,NaT,,1553,,1553.0,False
4396,4396,279580,Marcus,Holding,Marcus Holding,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Rural,71460.0,Married,Nova,2839.3,Standard,2017,5,2017-05,18,,,NaT,,1687,,1687.0,False
4397,4397,664771,Caryn,Daehn,Caryn Daehn,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Suburban,71460.0,Married,Nova,2839.3,Standard,2015,9,2015-09,4,,,NaT,,2309,,2309.0,False
4398,4398,482940,Genoveva,Schreur,Genoveva Schreur,Ontario,Trenton,44.101128,-77.576309,female,Bachelor,Rural,53071.0,Divorced,Nova,2839.8,Standard,2016,5,2016-05,6,,,NaT,,2064,,2064.0,False
4399,4399,662045,Fernando,Govia,Fernando Govia,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,33252.0,Married,Nova,2839.81,2021 Promotion,2021,2,2021-02,25,,,NaT,,308,,308.0,False
4400,4400,666877,Stephine,Tom,Stephine Tom,Ontario,Ottawa,45.421532,-75.697189,female,Bachelor,Suburban,53444.0,Divorced,Nova,2839.95,Standard,2018,10,2018-10,25,,,NaT,,1162,,1162.0,False
4401,4401,444371,Sherell,Arpino,Sherell Arpino,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,79181.0,Divorced,Nova,2840.3,2021 Promotion,2018,8,2018-08,14,,,NaT,,1234,,1234.0,False
4402,4402,512640,Sierra,Ishikawa,Sierra Ishikawa,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Rural,79181.0,Divorced,Nova,2840.3,Standard,2021,5,2021-05,23,,,NaT,,221,,221.0,False
4403,4403,952026,Milly,Robards,Milly Robards,Alberta,Calgary,51.048615,-114.07085,male,College,Suburban,0.0,Married,Nova,2840.85,Standard,2016,3,2016-03,2,,,NaT,,2129,,2129.0,False
4404,4404,264034,Wava,Rathman,Wava Rathman,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Nova,2840.9,2021 Promotion,2021,3,2021-03,7,2015.0,11.0,2015-11,30.0,298,2222.0,0.0,True
4405,4405,509962,Mindy,Montante,Mindy Montante,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,30473.0,Married,Nova,2841.44,Standard,2015,6,2015-06,12,,,NaT,,2393,,2393.0,False
4406,4406,950216,Flavia,Brideau,Flavia Brideau,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,92629.0,Single,Nova,2842.03,2021 Promotion,2021,2,2021-02,12,,,NaT,,321,,321.0,False
4407,4407,868719,Lani,Levenhagen,Lani Levenhagen,British Columbia,Victoria,48.428421,-123.36565,female,Bachelor,Suburban,43793.0,Married,Nova,2842.82,Standard,2016,10,2016-10,5,,,NaT,,1912,,1912.0,False
4408,4408,400958,Melonie,Willmert,Melonie Willmert,Ontario,Thunder Bay,48.380894,-89.247681,male,College,Rural,0.0,Single,Nova,2843.15,Standard,2018,12,2018-12,30,,,NaT,,1096,,1096.0,False
4409,4409,641586,Arletha,Cockerell,Arletha Cockerell,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,67952.0,Married,Nova,2843.56,Standard,2017,3,2017-03,17,,,NaT,,1749,,1749.0,False
4410,4410,496403,Jona,Bistodeau,Jona Bistodeau,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Urban,80306.0,Divorced,Nova,2844.85,Standard,2016,5,2016-05,2,2020.0,11.0,2020-11,24.0,2068,401.0,1667.0,True
4411,4411,737755,Mabelle,Staats,Mabelle Staats,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Suburban,80306.0,Divorced,Nova,2844.85,Standard,2018,11,2018-11,1,,,NaT,,1155,,1155.0,False
4412,4412,234630,Monet,Niedermaier,Monet Niedermaier,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Rural,86631.0,Divorced,Nova,2845.52,Standard,2019,1,2019-01,9,,,NaT,,1086,,1086.0,False
4413,4413,622975,Bettyann,Loggens,Bettyann Loggens,Newfoundland,St. John's,47.561508,-52.712578,male,Bachelor,Suburban,39192.0,Divorced,Nova,2846.17,Standard,2016,1,2016-01,12,,,NaT,,2179,,2179.0,False
4414,4414,641162,Teresa,Pineiro,Teresa Pineiro,Quebec,Quebec City,46.813877,-71.207977,male,Bachelor,Rural,39192.0,Divorced,Nova,2846.17,Standard,2021,8,2021-08,18,,,NaT,,134,,134.0,False
4415,4415,614441,Latonya,Waldal,Latonya Waldal,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,28919.0,Married,Nova,2846.25,Standard,2016,9,2016-09,7,,,NaT,,1940,,1940.0,False
4416,4416,652756,Mai,Helper,Mai Helper,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,28919.0,Married,Nova,2846.25,Standard,2020,11,2020-11,11,,,NaT,,414,,414.0,False
4417,4417,463882,Felipa,Ciesiolka,Felipa Ciesiolka,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Rural,66880.0,Married,Nova,2846.65,Standard,2016,10,2016-10,7,,,NaT,,1910,,1910.0,False
4418,4418,904669,Katelyn,Routte,Katelyn Routte,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Suburban,66880.0,Married,Nova,2846.65,Standard,2015,10,2015-10,25,,,NaT,,2258,,2258.0,False
4419,4419,955666,Glinda,Molleur,Glinda Molleur,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Rural,96357.0,Married,Nova,2847.97,Standard,2019,3,2019-03,22,,,NaT,,1014,,1014.0,False
4420,4420,225930,Layne,Affronti,Layne Affronti,Ontario,Kingston,44.231171,-76.485954,female,College,Suburban,0.0,Single,Nova,2848.56,2021 Promotion,2021,2,2021-02,15,,,NaT,,318,,318.0,False
4421,4421,574081,Kathe,Vitkus,Kathe Vitkus,Saskatchewan,Regina,50.44521,-104.6189,female,College,Suburban,0.0,Single,Nova,2848.56,Standard,2020,12,2020-12,4,,,NaT,,391,,391.0,False
4422,4422,712521,Krishna,Shawe,Krishna Shawe,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Rural,63326.0,Divorced,Nova,2849.25,Standard,2018,9,2018-09,28,,,NaT,,1189,,1189.0,False
4423,4423,369867,Cristopher,Pluid,Cristopher Pluid,Ontario,Sudbury,46.522099,-80.953033,female,Bachelor,Urban,55274.0,Married,Nova,2851.16,Standard,2021,6,2021-06,12,,,NaT,,201,,201.0,False
4424,4424,181377,Alesha,Klutts,Alesha Klutts,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,65099.0,Married,Nova,2853.37,Standard,2018,7,2018-07,10,,,NaT,,1269,,1269.0,False
4425,4425,407468,Lorriane,Chasson,Lorriane Chasson,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Urban,38798.0,Married,Nova,2853.51,Standard,2016,6,2016-06,1,,,NaT,,2038,,2038.0,False
4426,4426,882263,Stephen,Munyon,Stephen Munyon,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,38798.0,Married,Nova,2853.51,Standard,2021,6,2021-06,18,,,NaT,,195,,195.0,False
4427,4427,499583,Lionel,Maicus,Lionel Maicus,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Rural,87455.0,Divorced,Nova,2853.6,Standard,2021,12,2021-12,10,,,NaT,,20,,20.0,False
4428,4428,376618,Shantae,Stillie,Shantae Stillie,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,71126.0,Married,Nova,2854.11,Standard,2017,11,2017-11,12,,,NaT,,1509,,1509.0,False
4429,4429,154644,Jina,Bytheway,Jina Bytheway,Nova Scotia,Halifax,44.648766,-63.575237,female,Bachelor,Urban,34807.0,Single,Nova,2854.27,Standard,2019,11,2019-11,27,,,NaT,,764,,764.0,False
4430,4430,683356,Clelia,Lockbaum,Clelia Lockbaum,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Rural,34807.0,Single,Nova,2854.27,Standard,2018,11,2018-11,4,,,NaT,,1152,,1152.0,False
4431,4431,753637,Renae,Sobrowski,Renae Sobrowski,Saskatchewan,Regina,50.44521,-104.6189,female,Bachelor,Urban,99612.0,Married,Nova,2855.69,Standard,2020,8,2020-08,23,,,NaT,,494,,494.0,False
4432,4432,923062,Lesa,Stinebuck,Lesa Stinebuck,Quebec,Tremblant,46.118462,-74.596184,female,Bachelor,Suburban,50738.0,Divorced,Nova,2855.93,Standard,2017,10,2017-10,14,,,NaT,,1538,,1538.0,False
